Domain,Time,Server,Country,GMT Time,Local Time,Type of Domain
domain2.tche.br,40.63868522644043,Google,brasil,15062023T23,15062023L20,New
domain2.tche.br,34.37042236328125,Quad9,brasil,15062023T23,15062023L20,New
domain2.tche.br,67.90900230407715,OpenDNS,brasil,15062023T23,15062023L20,New
domain2.tche.br,446.6681480407715,CloudFlare,brasil,15062023T23,15062023L20,New
domain2.tche.br,140.43092727661133,Comodo DNS,brasil,15062023T23,15062023L20,New
domain3.tche.br,44.07143592834473,Google,brasil,15062023T23,15062023L20,New
domain3.tche.br,34.8362922668457,Quad9,brasil,15062023T23,15062023L20,New
domain3.tche.br,86.84635162353516,OpenDNS,brasil,15062023T23,15062023L20,New
domain3.tche.br,246.81782722473145,CloudFlare,brasil,15062023T23,15062023L20,New
domain3.tche.br,45.134544372558594,Comodo DNS,brasil,15062023T23,15062023L20,New
domain4.tche.br,40.222883224487305,Google,brasil,15062023T23,15062023L20,New
domain4.tche.br,116.77432060241699,Quad9,brasil,15062023T23,15062023L20,New
domain4.tche.br,4.091501235961914,OpenDNS,brasil,15062023T23,15062023L20,New
domain4.tche.br,246.71483039855957,CloudFlare,brasil,15062023T23,15062023L20,New
domain4.tche.br,46.33951187133789,Comodo DNS,brasil,15062023T23,15062023L20,New
domain5.tche.br,37.149667739868164,Google,brasil,15062023T23,15062023L20,New
domain5.tche.br,35.05301475524902,Quad9,brasil,15062023T23,15062023L20,New
domain5.tche.br,6.469964981079102,OpenDNS,brasil,15062023T23,15062023L20,New
domain5.tche.br,247.2529411315918,CloudFlare,brasil,15062023T23,15062023L20,New
domain5.tche.br,45.86005210876465,Comodo DNS,brasil,15062023T23,15062023L20,New
domain6.tche.br,36.949872970581055,Google,brasil,15062023T23,15062023L20,New
domain6.tche.br,35.48407554626465,Quad9,brasil,15062023T23,15062023L20,New
domain6.tche.br,42.18292236328125,OpenDNS,brasil,15062023T23,15062023L20,New
domain6.tche.br,247.27177619934082,CloudFlare,brasil,15062023T23,15062023L20,New
domain6.tche.br,45.87125778198242,Comodo DNS,brasil,15062023T23,15062023L20,New
domain7.tche.br,38.995981216430664,Google,brasil,15062023T23,15062023L20,New
domain7.tche.br,113.7087345123291,Quad9,brasil,15062023T23,15062023L20,New
domain7.tche.br,43.75767707824707,OpenDNS,brasil,15062023T23,15062023L20,New
domain7.tche.br,246.6597557067871,CloudFlare,brasil,15062023T23,15062023L20,New
domain7.tche.br,63.22050094604492,Comodo DNS,brasil,15062023T23,15062023L20,New
domain8.tche.br,41.097164154052734,Google,brasil,15062023T23,15062023L20,New
domain8.tche.br,38.420677185058594,Quad9,brasil,15062023T23,15062023L20,New
domain8.tche.br,42.19388961791992,OpenDNS,brasil,15062023T23,15062023L20,New
domain8.tche.br,246.9191551208496,CloudFlare,brasil,15062023T23,15062023L20,New
domain8.tche.br,70.88494300842285,Comodo DNS,brasil,15062023T23,15062023L20,New
domain9.tche.br,37.69230842590332,Google,brasil,15062023T23,15062023L20,New
domain9.tche.br,35.31503677368164,Quad9,brasil,15062023T23,15062023L20,New
domain9.tche.br,9.037971496582031,OpenDNS,brasil,15062023T23,15062023L20,New
domain9.tche.br,245.8510398864746,CloudFlare,brasil,15062023T23,15062023L20,New
domain9.tche.br,45.989274978637695,Comodo DNS,brasil,15062023T23,15062023L20,New
domain10.tche.br,46.1575984954834,Google,brasil,15062023T23,15062023L20,New
domain10.tche.br,39.914608001708984,Quad9,brasil,15062023T23,15062023L20,New
domain10.tche.br,24.333477020263672,OpenDNS,brasil,15062023T23,15062023L20,New
domain10.tche.br,246.59013748168945,CloudFlare,brasil,15062023T23,15062023L20,New
domain10.tche.br,45.91989517211914,Comodo DNS,brasil,15062023T23,15062023L20,New
domain11.tche.br,36.83304786682129,Google,brasil,15062023T23,15062023L20,New
domain11.tche.br,17.53067970275879,Quad9,brasil,15062023T23,15062023L20,New
domain11.tche.br,6.079196929931641,OpenDNS,brasil,15062023T23,15062023L20,New
domain11.tche.br,248.33989143371582,CloudFlare,brasil,15062023T23,15062023L20,New
domain11.tche.br,47.06621170043945,Comodo DNS,brasil,15062023T23,15062023L20,New
domain12.tche.br,42.17934608459473,Google,brasil,15062023T23,15062023L20,New
domain12.tche.br,18.0056095123291,Quad9,brasil,15062023T23,15062023L20,New
domain12.tche.br,27.53448486328125,OpenDNS,brasil,15062023T23,15062023L20,New
domain12.tche.br,246.6280460357666,CloudFlare,brasil,15062023T23,15062023L20,New
domain12.tche.br,46.24676704406738,Comodo DNS,brasil,15062023T23,15062023L20,New
domain13.tche.br,41.11456871032715,Google,brasil,15062023T23,15062023L20,New
domain13.tche.br,17.453908920288086,Quad9,brasil,15062023T23,15062023L20,New
domain13.tche.br,58.45069885253906,OpenDNS,brasil,15062023T23,15062023L20,New
domain13.tche.br,247.65515327453613,CloudFlare,brasil,15062023T23,15062023L20,New
domain13.tche.br,45.804500579833984,Comodo DNS,brasil,15062023T23,15062023L20,New
domain14.tche.br,41.882991790771484,Google,brasil,15062023T23,15062023L20,New
domain14.tche.br,19.7145938873291,Quad9,brasil,15062023T23,15062023L20,New
domain14.tche.br,4.749298095703125,OpenDNS,brasil,15062023T23,15062023L20,New
domain14.tche.br,247.55239486694336,CloudFlare,brasil,15062023T23,15062023L20,New
domain14.tche.br,46.149253845214844,Comodo DNS,brasil,15062023T23,15062023L20,New
domain15.tche.br,37.01066970825195,Google,brasil,15062023T23,15062023L20,New
domain15.tche.br,18.162965774536133,Quad9,brasil,15062023T23,15062023L20,New
domain15.tche.br,4.347324371337891,OpenDNS,brasil,15062023T23,15062023L20,New
domain15.tche.br,246.0498809814453,CloudFlare,brasil,15062023T23,15062023L20,New
domain15.tche.br,46.82111740112305,Comodo DNS,brasil,15062023T23,15062023L20,New
domain16.tche.br,34.353017807006836,Google,brasil,15062023T23,15062023L20,New
domain16.tche.br,18.650293350219727,Quad9,brasil,15062023T23,15062023L20,New
domain16.tche.br,4.024744033813477,OpenDNS,brasil,15062023T23,15062023L20,New
domain16.tche.br,245.03254890441895,CloudFlare,brasil,15062023T23,15062023L20,New
domain16.tche.br,45.93944549560547,Comodo DNS,brasil,15062023T23,15062023L20,New
domain17.tche.br,39.06130790710449,Google,brasil,15062023T23,15062023L20,New
domain17.tche.br,17.442941665649414,Quad9,brasil,15062023T23,15062023L20,New
domain17.tche.br,5.781888961791992,OpenDNS,brasil,15062023T23,15062023L20,New
domain17.tche.br,246.74558639526367,CloudFlare,brasil,15062023T23,15062023L20,New
domain17.tche.br,45.931100845336914,Comodo DNS,brasil,15062023T23,15062023L20,New
domain18.tche.br,37.94360160827637,Google,brasil,15062023T23,15062023L20,New
domain18.tche.br,19.503355026245117,Quad9,brasil,15062023T23,15062023L20,New
domain18.tche.br,5.686759948730469,OpenDNS,brasil,15062023T23,15062023L20,New
domain18.tche.br,246.24919891357422,CloudFlare,brasil,15062023T23,15062023L20,New
domain18.tche.br,45.73941230773926,Comodo DNS,brasil,15062023T23,15062023L20,New
domain19.tche.br,39.67475891113281,Google,brasil,15062023T23,15062023L20,New
domain19.tche.br,17.88949966430664,Quad9,brasil,15062023T23,15062023L20,New
domain19.tche.br,4.789590835571289,OpenDNS,brasil,15062023T23,15062023L20,New
domain19.tche.br,247.52187728881836,CloudFlare,brasil,15062023T23,15062023L20,New
domain19.tche.br,46.65040969848633,Comodo DNS,brasil,15062023T23,15062023L20,New
domain20.tche.br,37.355899810791016,Google,brasil,15062023T23,15062023L20,New
domain20.tche.br,17.972707748413086,Quad9,brasil,15062023T23,15062023L20,New
domain20.tche.br,4.860639572143555,OpenDNS,brasil,15062023T23,15062023L20,New
domain20.tche.br,248.73781204223633,CloudFlare,brasil,15062023T23,15062023L20,New
domain20.tche.br,61.275482177734375,Comodo DNS,brasil,15062023T23,15062023L20,New
tabsite.com,143.3117389678955,Google,brasil,15062023T23,15062023L20,Medium
tabsite.com,243.06297302246094,Quad9,brasil,15062023T23,15062023L20,Medium
tabsite.com,293.2617664337158,OpenDNS,brasil,15062023T23,15062023L20,Medium
tabsite.com,198.95148277282715,CloudFlare,brasil,15062023T23,15062023L20,Medium
tabsite.com,346.0409641265869,Comodo DNS,brasil,15062023T23,15062023L20,Medium
yuukagetsu.com,538.4221076965332,Google,brasil,15062023T23,15062023L20,Medium
yuukagetsu.com,20.359277725219727,Quad9,brasil,15062023T23,15062023L20,Medium
yuukagetsu.com,1788.4786128997803,OpenDNS,brasil,15062023T23,15062023L20,Medium
yuukagetsu.com,308.5064888000488,CloudFlare,brasil,15062023T23,15062023L20,Medium
yuukagetsu.com,761.6560459136963,Comodo DNS,brasil,15062023T23,15062023L20,Medium
kafene.com,27.848243713378906,Google,brasil,15062023T23,15062023L20,Medium
kafene.com,2120.9452152252197,Quad9,brasil,15062023T23,15062023L20,Medium
kafene.com,7.5664520263671875,OpenDNS,brasil,15062023T23,15062023L20,Medium
kafene.com,130.49578666687012,CloudFlare,brasil,15062023T23,15062023L20,Medium
kafene.com,149.83081817626953,Comodo DNS,brasil,15062023T23,15062023L20,Medium
yuzu-tosou.com,287.8453731536865,Google,brasil,15062023T23,15062023L20,Medium
yuzu-tosou.com,79.51021194458008,Quad9,brasil,15062023T23,15062023L20,Medium
yuzu-tosou.com,999.3627071380615,OpenDNS,brasil,15062023T23,15062023L20,Medium
yuzu-tosou.com,123.7020492553711,CloudFlare,brasil,15062023T23,15062023L20,Medium
yuzu-tosou.com,1653.8546085357666,Comodo DNS,brasil,15062023T23,15062023L20,Medium
lotzadollars.com,125.31304359436035,Google,brasil,15062023T23,15062023L20,Medium
lotzadollars.com,171.46706581115723,Quad9,brasil,15062023T23,15062023L20,Medium
lotzadollars.com,304.6579360961914,OpenDNS,brasil,15062023T23,15062023L20,Medium
lotzadollars.com,125.61559677124023,CloudFlare,brasil,15062023T23,15062023L20,Medium
lotzadollars.com,446.7489719390869,Comodo DNS,brasil,15062023T23,15062023L20,Medium
ywproperty.com,129.20236587524414,Google,brasil,15062023T23,15062023L20,Medium
ywproperty.com,17.744064331054688,Quad9,brasil,15062023T23,15062023L20,Medium
ywproperty.com,129.01830673217773,OpenDNS,brasil,15062023T23,15062023L20,Medium
ywproperty.com,150.8314609527588,CloudFlare,brasil,15062023T23,15062023L20,Medium
ywproperty.com,683.3529472351074,Comodo DNS,brasil,15062023T23,15062023L20,Medium
google.com,18.1276798248291,Google,brasil,16062023T00,15062023L21,Popular
google.com,18.453359603881836,Quad9,brasil,16062023T00,15062023L21,Popular
google.com,3.0202865600585938,OpenDNS,brasil,16062023T00,15062023L21,Popular
google.com,138.71073722839355,CloudFlare,brasil,16062023T00,15062023L21,Popular
google.com,89.51401710510254,Comodo DNS,brasil,16062023T00,15062023L21,Popular
youtube.com,68.93372535705566,Google,brasil,16062023T00,15062023L21,Popular
youtube.com,19.800186157226562,Quad9,brasil,16062023T00,15062023L21,Popular
youtube.com,73.7302303314209,OpenDNS,brasil,16062023T00,15062023L21,Popular
youtube.com,148.27990531921387,CloudFlare,brasil,16062023T00,15062023L21,Popular
youtube.com,94.47169303894043,Comodo DNS,brasil,16062023T00,15062023L21,Popular
facebook.com,19.780635833740234,Google,brasil,16062023T00,15062023L21,Popular
facebook.com,18.633365631103516,Quad9,brasil,16062023T00,15062023L21,Popular
facebook.com,30.620574951171875,OpenDNS,brasil,16062023T00,15062023L21,Popular
facebook.com,171.21410369873047,CloudFlare,brasil,16062023T00,15062023L21,Popular
facebook.com,77.48913764953613,Comodo DNS,brasil,16062023T00,15062023L21,Popular
a-msedge.net,19.53291893005371,Google,brasil,16062023T00,15062023L21,Popular
a-msedge.net,18.01443099975586,Quad9,brasil,16062023T00,15062023L21,Popular
a-msedge.net,21.699905395507812,OpenDNS,brasil,16062023T00,15062023L21,Popular
a-msedge.net,130.02538681030273,CloudFlare,brasil,16062023T00,15062023L21,Popular
a-msedge.net,32.01603889465332,Comodo DNS,brasil,16062023T00,15062023L21,Popular
microsoft.com,17.873525619506836,Google,brasil,16062023T00,15062023L21,Popular
microsoft.com,17.984628677368164,Quad9,brasil,16062023T00,15062023L21,Popular
microsoft.com,27.99248695373535,OpenDNS,brasil,16062023T00,15062023L21,Popular
microsoft.com,139.27173614501953,CloudFlare,brasil,16062023T00,15062023L21,Popular
microsoft.com,31.49867057800293,Comodo DNS,brasil,16062023T00,15062023L21,Popular
netflix.com,21.463632583618164,Google,brasil,16062023T00,15062023L21,Popular
netflix.com,46.80967330932617,Quad9,brasil,16062023T00,15062023L21,Popular
netflix.com,166.3839817047119,OpenDNS,brasil,16062023T00,15062023L21,Popular
netflix.com,980.004072189331,CloudFlare,brasil,16062023T00,15062023L21,Popular
netflix.com,32.49835968017578,Comodo DNS,brasil,16062023T00,15062023L21,Popular
epicgames.com,20.319700241088867,Google,brasil,16062023T00,15062023L21,Popular
epicgames.com,17.703771591186523,Quad9,brasil,16062023T00,15062023L21,Popular
epicgames.com,165.82894325256348,OpenDNS,brasil,16062023T00,15062023L21,Popular
epicgames.com,365.44322967529297,CloudFlare,brasil,16062023T00,15062023L21,Popular
epicgames.com,32.29808807373047,Comodo DNS,brasil,16062023T00,15062023L21,Popular
akamaiedge.net,22.914648056030273,Google,brasil,16062023T00,15062023L21,Popular
akamaiedge.net,25.793075561523438,Quad9,brasil,16062023T00,15062023L21,Popular
akamaiedge.net,24.7800350189209,OpenDNS,brasil,16062023T00,15062023L21,Popular
akamaiedge.net,275.94757080078125,CloudFlare,brasil,16062023T00,15062023L21,Popular
akamaiedge.net,32.87696838378906,Comodo DNS,brasil,16062023T00,15062023L21,Popular
gtld-servers.net,136.5039348602295,Google,brasil,16062023T00,15062023L21,Popular
gtld-servers.net,18.752098083496094,Quad9,brasil,16062023T00,15062023L21,Popular
gtld-servers.net,219.34986114501953,OpenDNS,brasil,16062023T00,15062023L21,Popular
gtld-servers.net,167.2351360321045,CloudFlare,brasil,16062023T00,15062023L21,Popular
gtld-servers.net,32.475948333740234,Comodo DNS,brasil,16062023T00,15062023L21,Popular
twitter.com,19.594430923461914,Google,brasil,16062023T00,15062023L21,Popular
twitter.com,19.419193267822266,Quad9,brasil,16062023T00,15062023L21,Popular
twitter.com,22.417068481445312,OpenDNS,brasil,16062023T00,15062023L21,Popular
twitter.com,265.5062675476074,CloudFlare,brasil,16062023T00,15062023L21,Popular
twitter.com,32.48429298400879,Comodo DNS,brasil,16062023T00,15062023L21,Popular
instagram.com,19.58489418029785,Google,brasil,16062023T00,15062023L21,Popular
instagram.com,166.9607162475586,Quad9,brasil,16062023T00,15062023L21,Popular
instagram.com,30.328750610351562,OpenDNS,brasil,16062023T00,15062023L21,Popular
instagram.com,2428.8158416748047,CloudFlare,brasil,16062023T00,15062023L21,Popular
instagram.com,77.91256904602051,Comodo DNS,brasil,16062023T00,15062023L21,Popular
baidu.com,313.3857250213623,Google,brasil,16062023T00,15062023L21,Popular
baidu.com,18.231868743896484,Quad9,brasil,16062023T00,15062023L21,Popular
baidu.com,346.13823890686035,OpenDNS,brasil,16062023T00,15062023L21,Popular
baidu.com,386.48104667663574,CloudFlare,brasil,16062023T00,15062023L21,Popular
baidu.com,32.43827819824219,Comodo DNS,brasil,16062023T00,15062023L21,Popular
amazonaws.com,17.688751220703125,Google,brasil,16062023T00,15062023L21,Popular
amazonaws.com,19.244670867919922,Quad9,brasil,16062023T00,15062023L21,Popular
amazonaws.com,3.4198760986328125,OpenDNS,brasil,16062023T00,15062023L21,Popular
amazonaws.com,245.60999870300293,CloudFlare,brasil,16062023T00,15062023L21,Popular
amazonaws.com,32.32002258300781,Comodo DNS,brasil,16062023T00,15062023L21,Popular
apple.com,17.899274826049805,Google,brasil,16062023T00,15062023L21,Popular
apple.com,18.24212074279785,Quad9,brasil,16062023T00,15062023L21,Popular
apple.com,3.0646324157714844,OpenDNS,brasil,16062023T00,15062023L21,Popular
apple.com,139.8460865020752,CloudFlare,brasil,16062023T00,15062023L21,Popular
apple.com,32.45043754577637,Comodo DNS,brasil,16062023T00,15062023L21,Popular
linkedin.com,19.19102668762207,Google,brasil,16062023T00,15062023L21,Popular
linkedin.com,20.692825317382812,Quad9,brasil,16062023T00,15062023L21,Popular
linkedin.com,31.35395050048828,OpenDNS,brasil,16062023T00,15062023L21,Popular
linkedin.com,210.05845069885254,CloudFlare,brasil,16062023T00,15062023L21,Popular
linkedin.com,32.87935256958008,Comodo DNS,brasil,16062023T00,15062023L21,Popular
cloudflare.com,22.874116897583008,Google,brasil,16062023T00,15062023L21,Popular
cloudflare.com,18.2647705078125,Quad9,brasil,16062023T00,15062023L21,Popular
cloudflare.com,6.743907928466797,OpenDNS,brasil,16062023T00,15062023L21,Popular
cloudflare.com,188.10033798217773,CloudFlare,brasil,16062023T00,15062023L21,Popular
cloudflare.com,32.419681549072266,Comodo DNS,brasil,16062023T00,15062023L21,Popular
wikipedia.org,218.02473068237305,Google,brasil,16062023T00,15062023L21,Popular
wikipedia.org,19.013404846191406,Quad9,brasil,16062023T00,15062023L21,Popular
wikipedia.org,162.96648979187012,OpenDNS,brasil,16062023T00,15062023L21,Popular
wikipedia.org,142.24696159362793,CloudFlare,brasil,16062023T00,15062023L21,Popular
wikipedia.org,30.95841407775879,Comodo DNS,brasil,16062023T00,15062023L21,Popular
yahoo.com,17.772197723388672,Google,brasil,16062023T00,15062023L21,Popular
yahoo.com,18.73326301574707,Quad9,brasil,16062023T00,15062023L21,Popular
yahoo.com,145.6930637359619,OpenDNS,brasil,16062023T00,15062023L21,Popular
yahoo.com,345.8859920501709,CloudFlare,brasil,16062023T00,15062023L21,Popular
yahoo.com,32.03415870666504,Comodo DNS,brasil,16062023T00,15062023L21,Popular
qq.com,193.76325607299805,Google,brasil,16062023T00,15062023L21,Popular
qq.com,17.82536506652832,Quad9,brasil,16062023T00,15062023L21,Popular
qq.com,359.86328125,OpenDNS,brasil,16062023T00,15062023L21,Popular
qq.com,123.9476203918457,CloudFlare,brasil,16062023T00,15062023L21,Popular
qq.com,30.09343147277832,Comodo DNS,brasil,16062023T00,15062023L21,Popular
akamai.net,21.514892578125,Google,brasil,16062023T00,15062023L21,Popular
akamai.net,21.769046783447266,Quad9,brasil,16062023T00,15062023L21,Popular
akamai.net,22.438764572143555,OpenDNS,brasil,16062023T00,15062023L21,Popular
akamai.net,124.71771240234375,CloudFlare,brasil,16062023T00,15062023L21,Popular
akamai.net,35.63284873962402,Comodo DNS,brasil,16062023T00,15062023L21,Popular
